player_id,salary,player_name,Age,Pos,Tm,G,GS,MP,TrV,EFF,Tm_use_total,eFGp,FG,FGA,FGp,X3P,X3PA,X3Pp,X2P,X2PA,X2Pp,FT,FTA,FTp,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FTF,PTS_per_game,Tm_FGA,Tm_MP,Tm_FTA,Tm_G,Tm_TOV,ASTTOVR,FG_MP,FGA_MP,FGp_MP,X3P_MP,X3PA_MP,X3Pp_MP,X2P_MP,X2PA_MP,X2Pp_MP,FT_MP,FTA_MP,FTp_MP,ORB_MP,DRB_MP,TRB_MP,AST_MP,STL_MP,BLK_MP,TOV_MP,PF_MP,PTS_per_MP,FTF_MP,Creds,ApproxV
285,6134000,Wesley Johnson,31,"SF, SF","NOP, WAS",38,13,534,114.503,159.5263,0.2493,0.4492,45,128,0.3516,25,76,0.3289,20,52,0.3846,13,19,0.6842,12,60,72,23,14,12,18,63,128,0.1484,3.3684,7563,19755,1921,82,1215,1.2778,0.0843,0.2397,7e-4,0.0468,0.1423,6e-4,0.0375,0.0974,7e-4,0.0243,0.0356,0.0013,0.0225,0.1124,0.1348,0.0431,0.0262,0.0225,0.0337,0.118,0.2397,3e-4,142,1.9588
372,2205000,Darius Miller,28,SF,NOP,69,15,1757,356.6947,593.1449,0.1342,0.5279,189,484,0.3905,133,364,0.3654,56,120,0.4667,56,71,0.7887,14,114,128,146,40,23,59,165,567,0.1467,8.2174,7563,19755,1921,82,1215,2.4746,0.1076,0.2755,2e-4,0.0757,0.2072,2e-4,0.0319,0.0683,3e-4,0.0319,0.0404,4e-4,0.008,0.0649,0.0729,0.0831,0.0228,0.0131,0.0336,0.0939,0.3227,1e-4,535,5.2972
381,8808685,E'Twaun Moore,29,SG,NOP,53,36,1463,338.7692,618.8868,0.1731,0.5526,256,532,0.4812,76,176,0.4318,180,356,0.5056,45,59,0.7627,35,92,127,102,40,8,59,112,633,0.1109,11.9434,7563,19755,1921,82,1215,1.7288,0.175,0.3636,3e-4,0.0519,0.1203,3e-4,0.123,0.2433,3e-4,0.0308,0.0403,5e-4,0.0239,0.0629,0.0868,0.0697,0.0273,0.0055,0.0403,0.0766,0.4327,1e-4,561,5.4891
414,1567007,Jahlil Okafor,23,C,NOP,59,24,935,494.8727,676.1186,0.199,0.587,212,362,0.5856,1,5,0.2,211,357,0.591,59,89,0.6629,82,196,278,40,15,40,52,96,484,0.2459,8.2034,7563,19755,1921,82,1215,0.7692,0.2267,0.3872,6e-4,0.0011,0.0053,2e-4,0.2257,0.3818,6e-4,0.0631,0.0952,7e-4,0.0877,0.2096,0.2973,0.0428,0.016,0.0428,0.0556,0.1027,0.5176,3e-4,625,5.9524
430,3000000,Elfrid Payton,24,PG,NOP,42,42,1250,500.8649,792.3333,0.1828,0.4745,179,412,0.4345,33,105,0.3143,146,307,0.4756,55,74,0.7432,49,171,220,320,44,17,112,81,446,0.1796,10.619,7563,19755,1921,82,1215,2.8571,0.1432,0.3296,3e-4,0.0264,0.084,3e-4,0.1168,0.2456,4e-4,0.044,0.0592,6e-4,0.0392,0.1368,0.176,0.256,0.0352,0.0136,0.0896,0.0648,0.3568,1e-4,683,6.362
449,8641000,Julius Randle,24,PF,NOP,73,49,2232,695.8854,1873.1507,0.278,0.5551,571,1089,0.5243,67,195,0.3436,504,894,0.5638,356,487,0.731,162,472,634,229,52,45,208,246,1565,0.4472,21.4384,7563,19755,1921,82,1215,1.101,0.2558,0.4879,2e-4,0.03,0.0874,2e-4,0.2258,0.4005,3e-4,0.1595,0.2182,3e-4,0.0726,0.2115,0.2841,0.1026,0.0233,0.0202,0.0932,0.1102,0.7012,2e-4,1668,12.4288
558,838464,Kenrich Williams,24,SF,NOP,46,29,1079,389.4698,466.2174,0.123,0.4767,107,279,0.3835,52,156,0.3333,55,123,0.4472,13,19,0.6842,55,164,219,83,45,19,36,95,279,0.0681,6.0652,7563,19755,1921,82,1215,2.3056,0.0992,0.2586,4e-4,0.0482,0.1446,3e-4,0.051,0.114,4e-4,0.012,0.0176,6e-4,0.051,0.152,0.203,0.0769,0.0417,0.0176,0.0334,0.088,0.2586,1e-4,431,4.5044
65,1690000,Jonah Bolden,23,PF,PHI,44,10,639,347.6126,371.1818,0.1377,0.5988,80,162,0.4938,34,96,0.3542,46,66,0.697,13,27,0.4815,47,118,165,40,17,39,36,99,207,0.1667,4.7045,7233,19805,2258,82,1223,1.1111,0.1252,0.2535,8e-4,0.0532,0.1502,6e-4,0.072,0.1033,0.0011,0.0203,0.0423,8e-4,0.0736,0.1847,0.2582,0.0626,0.0266,0.061,0.0563,0.1549,0.3239,3e-4,336,3.7371
72,2559925,Corey Brewer,32,"SF, SF","PHI, SAC",31,3,492,127.3158,222.3871,0.303,0.4878,53,123,0.4309,14,44,0.3182,39,79,0.49370000000000003,31,43,0.7209,26,50,76,39,32,7,19,63,151,0.3496,4.871,7233,19805,2258,82,1223,2.0526,0.1077,0.25,9e-4,0.0285,0.0894,6e-4,0.0793,0.1606,0.001,0.063,0.0874,0.0015,0.0528,0.1016,0.1545,0.0793,0.065,0.0142,0.0386,0.128,0.3069,7e-4,204,2.5704
91,19841627,Jimmy Butler,29,"SF, SG","PHI, MIN",65,65,2185,508.9788,1441.5385,0.4514,0.4994,418,904,0.4624,67,193,0.3472,351,711,0.49370000000000003,312,365,0.8548,121,221,342,263,123,39,95,111,1215,0.4038,18.6923,7233,19805,2258,82,1223,2.7684,0.1913,0.4137,2e-4,0.0307,0.0883,2e-4,0.1606,0.3254,2e-4,0.1428,0.167,4e-4,0.0554,0.1011,0.1565,0.1204,0.0563,0.0178,0.0435,0.0508,0.5561,2e-4,1348,10.5937
108,12800562,Wilson Chandler,31,"PF, SF","PHI, LAC",51,33,1177,237.9951,481.098,0.2539,0.5256,114,273,0.4176,59,158,0.3734,55,115,0.4783,18,25,0.72,48,167,215,82,25,21,46,123,305,0.0916,5.9804,7233,19805,2258,82,1223,1.7826,0.0969,0.2319,4e-4,0.0501,0.1342,3e-4,0.0467,0.0977,4e-4,0.0153,0.0212,6e-4,0.0408,0.1419,0.1827,0.0697,0.0212,0.0178,0.0391,0.1045,0.2591,1e-4,436,4.5436
124,10464092,Robert Covington,28,"SF, SF","PHI, MIN",35,35,1203,362.6514,596.6571,0.3068,0.5483,156,362,0.4309,85,225,0.3778,71,137,0.5182,68,89,0.764,28,165,193,46,74,47,47,126,465,0.2459,13.2857,7233,19805,2258,82,1223,0.9787,0.1297,0.3009,4e-4,0.0707,0.187,3e-4,0.059,0.1139,4e-4,0.0565,0.074,6e-4,0.0233,0.1372,0.1604,0.0382,0.0615,0.0391,0.0391,0.1047,0.3865,2e-4,551,5.4156
166,25467250,Joel Embiid,24,C,PHI,64,64,2154,712.3285,2284.4688,0.3329,0.5167,580,1199,0.4837,79,263,0.3004,501,936,0.5353,522,649,0.8043,160,711,871,234,46,122,226,211,1761,0.5413,27.5156,7233,19805,2258,82,1223,1.0354,0.2693,0.5566,2e-4,0.0367,0.1221,1e-4,0.2326,0.4345,2e-4,0.2423,0.3013,4e-4,0.0743,0.3301,0.4044,0.1086,0.0214,0.0566,0.1049,0.098,0.8175,3e-4,2062,14.5713
167,1621415,James Ennis,28,"SF, SF","PHI, HOU",58,27,1230,328.2402,496.4138,0.274,0.5629,138,294,0.4694,55,156,0.3526,83,138,0.6014,58,81,0.716,60,122,182,41,41,23,34,150,389,0.2755,6.7069,7233,19805,2258,82,1223,1.2059,0.1122,0.239,4e-4,0.0447,0.1268,3e-4,0.0675,0.1122,5e-4,0.0472,0.0659,6e-4,0.0488,0.0992,0.148,0.0333,0.0333,0.0187,0.0276,0.122,0.3163,2e-4,463,4.753
189,8339880,Markelle Fultz,20,SG,PHI,19,15,427,247.538,198.6842,0.1927,0.4323,65,155,0.4194,4,14,0.2857,61,141,0.4326,21,37,0.5676,26,44,70,59,17,5,25,52,155,0.2387,8.1579,7233,19805,2258,82,1223,2.36,0.1522,0.363,0.001,0.0094,0.0328,7e-4,0.1429,0.3302,0.001,0.0492,0.0867,0.0013,0.0609,0.103,0.1639,0.1382,0.0398,0.0117,0.0585,0.1218,0.363,6e-4,175,2.2912
228,14800000,Tobias Harris,26,"PF, PF","PHI, LAC",82,82,2847,654.6774,1920.1585,0.4481,0.5494,611,1254,0.4872,156,393,0.3969,455,861,0.5285,266,307,0.8664,69,576,645,229,51,37,151,184,1644,0.2448,20.0488,7233,19805,2258,82,1223,1.5166,0.2146,0.4405,2e-4,0.0548,0.138,1e-4,0.1598,0.3024,2e-4,0.0934,0.10780000000000001,3e-4,0.0242,0.2023,0.2266,0.0804,0.0179,0.013,0.053,0.0646,0.5774,1e-4,1771,13
245,77250,Haywood Highsmith,22,SF,PHI,5,0,40,25.7084,8.8,0.1245,0.45,4,10,0.4,1,5,0.2,3,5,0.6,0,2,0,0,5,5,2,1,0,1,1,9,0.2,1.8,7233,19805,2258,82,1223,2,0.1,0.25,0.01,0.025,0.125,0.005,0.075,0.125,0.015,0,0.05,0,0,0.125,0.125,0.05,0.025,0,0.025,0.025,0.225,0.005,8,0.2265
277,170107,Demetrius Jackson,24,PG,PHI,6,0,39,53.8552,24.8333,0.1909,0.6,8,15,0.5333,2,6,0.3333,6,9,0.6667,4,4,1,2,1,3,5,2,0,1,4,22,0.2667,3.6667,7233,19805,2258,82,1223,5,0.2051,0.3846,0.0137,0.0513,0.1538,0.0085,0.1538,0.2308,0.0171,0.1026,0.1026,0.0256,0.0513,0.0256,0.0769,0.1282,0.0513,0,0.0256,0.1026,0.5641,0.0068,24,0.5163
287,2393887,Amir Johnson,31,C,PHI,51,6,529,190.2278,348.1176,0.1744,0.5414,79,157,0.5032,12,40,0.3,67,117,0.5726,31,41,0.7561,47,100,147,60,16,13,45,99,201,0.2611,3.9412,7233,19805,2258,82,1223,1.3333,0.1493,0.2968,0.001,0.0227,0.0756,6e-4,0.1267,0.2212,0.0011,0.0586,0.0775,0.0014,0.0888,0.189,0.2779,0.1134,0.0302,0.0246,0.0851,0.1871,0.38,5e-4,304,3.4669
309,1740000,Furkan Korkmaz,21,SG,PHI,48,7,679,334.7847,313.4792,0.1786,0.4959,98,245,0.4,47,144,0.3264,51,101,0.505,36,44,0.8182,16,91,107,52,29,2,25,62,279,0.1796,5.8125,7233,19805,2258,82,1223,2.08,0.1443,0.3608,6e-4,0.0692,0.2121,5e-4,0.0751,0.1487,7e-4,0.053,0.0648,0.0012,0.0236,0.134,0.1576,0.0766,0.0427,0.0029,0.0368,0.0913,0.4109,3e-4,289,3.3378
349,9490740,Boban Marjanovic,30,"C, C","PHI, LAC",58,12,681,318.0406,649.9828,0.4624,0.6231,160,260,0.6154,4,10,0.4,156,250,0.624,98,131,0.7481,87,178,265,54,16,27,59,90,422,0.5038,7.2759,7233,19805,2258,82,1223,0.9153,0.2349,0.3818,9e-4,0.0059,0.0147,6e-4,0.2291,0.3671,9e-4,0.1439,0.1924,0.0011,0.1278,0.2614,0.3891,0.0793,0.0235,0.0396,0.0866,0.1322,0.6197,7e-4,592,5.7151
359,1600520,TJ McConnell,26,PG,PHI,76,3,1470,469.6635,802.8026,0.1501,0.5418,220,419,0.5251,14,42,0.3333,206,377,0.5464,29,37,0.7838,28,146,174,258,79,17,91,105,483,0.0883,6.3553,7233,19805,2258,82,1223,2.8352,0.1497,0.285,4e-4,0.0095,0.0286,2e-4,0.1401,0.2565,4e-4,0.0197,0.0252,5e-4,0.019,0.0993,0.1184,0.1755,0.0537,0.0116,0.0619,0.0714,0.3286,1e-4,713,6.5705
376,77250,Shake Milton,22,SG,PHI,20,0,268,155.308,100.7,0.1503,0.4713,34,87,0.3908,14,44,0.3182,20,43,0.4651,5,7,0.7143,9,26,35,18,8,8,6,29,87,0.0805,4.35,7233,19805,2258,82,1223,3,0.1269,0.3246,0.0015,0.0522,0.1642,0.0012,0.0746,0.1604,0.0017,0.0187,0.0261,0.0027,0.0336,0.097,0.1306,0.0672,0.0299,0.0299,0.0224,0.1082,0.3246,3e-4,95,1.449
380,2410167,Greg Monroe,28,"C, C, C","PHI, TOR, BOS",43,2,480,247.4274,323.2558,0.8859,0.4894,92,189,0.4868,1,5,0.2,91,184,0.4946,45,72,0.625,67,105,172,24,14,8,32,66,230,0.381,5.3488,7233,19805,2258,82,1223,0.75,0.1917,0.3938,0.001,0.0021,0.0104,4e-4,0.1896,0.3833,0.001,0.0938,0.15,0.0013,0.1396,0.2188,0.3583,0.05,0.0292,0.0167,0.0667,0.1375,0.4792,8e-4,292,3.3637
395,5000000,Mike Muscala,27,"PF, PF","PHI, LAL",64,10,1306,387.0403,597.25,0.286,0.5249,145,361,0.4017,89,256,0.3477,56,105,0.5333,70,85,0.8235,57,187,244,76,22,38,48,130,449,0.2355,7.0156,7233,19805,2258,82,1223,1.5833,0.111,0.2764,3e-4,0.0681,0.196,3e-4,0.0429,0.0804,4e-4,0.0536,0.0651,6e-4,0.0436,0.1432,0.1868,0.0582,0.0168,0.0291,0.0368,0.0995,0.3438,2e-4,550,5.4082
427,2667600,Justin Patton,21,C,PHI,3,0,21,31.1998,10,0.1573,0.2857,2,7,0.2857,0,2,0,2,5,0.4,1,2,0.5,2,4,6,3,2,0,0,5,5,0.2857,1.6667,7233,19805,2258,82,1223,Inf,0.0952,0.3333,0.0136,0,0.0952,0,0.0952,0.2381,0.019,0.0476,0.0952,0.0238,0.0952,0.1905,0.2857,0.1429,0.0952,0,0,0.2381,0.2381,0.0136,10,0.2678
452,12250000,JJ Redick,34,SG,PHI,76,63,2379,227.7632,1209.6711,0.2185,0.557,452,1027,0.4401,240,605,0.3967,212,422,0.5024,228,255,0.8941,20,166,186,206,32,17,101,129,1372,0.2483,18.0526,7233,19805,2258,82,1223,2.0396,0.19,0.4317,2e-4,0.1009,0.2543,2e-4,0.0891,0.1774,2e-4,0.0958,0.1072,4e-4,0.0084,0.0698,0.0782,0.0866,0.0135,0.0071,0.0425,0.0542,0.5767,1e-4,1110,9.1574
476,4320500,Mike Scott,30,"PF, PF","PHI, LAC",79,3,1395,299.7821,576.443,0.2878,0.5202,168,420,0.4,101,252,0.4008,67,168,0.3988,22,33,0.6667,43,233,276,66,26,13,44,156,459,0.0786,5.8101,7233,19805,2258,82,1223,1.5,0.1204,0.3011,3e-4,0.0724,0.1806,3e-4,0.048,0.1204,3e-4,0.0158,0.0237,5e-4,0.0308,0.167,0.1978,0.0473,0.0186,0.0093,0.0315,0.1118,0.329,1e-4,533,5.2823
480,1705920,Landry Shamet,21,"SG, SG","PHI, LAC",79,27,1802,526.8434,684.4304,0.2997,0.5808,240,557,0.4309,167,396,0.4217,73,161,0.4534,75,93,0.8065,21,113,134,117,37,10,45,155,722,0.167,9.1392,7233,19805,2258,82,1223,2.6,0.1332,0.3091,2e-4,0.0927,0.2198,2e-4,0.0405,0.0893,3e-4,0.0416,0.0516,4e-4,0.0117,0.0627,0.0744,0.0649,0.0205,0.0055,0.025,0.086,0.4007,1e-4,640,6.0592
484,6434520,Ben Simmons,22,PG,PHI,79,79,2700,739.5311,2222.5316,0.2208,0.5625,540,960,0.5625,0,6,0,540,954,0.566,257,428,0.6005,172,525,697,610,112,61,274,209,1337,0.4458,16.9241,7233,19805,2258,82,1223,2.2263,0.2,0.3556,2e-4,0,0.0022,0,0.2,0.3533,2e-4,0.0952,0.1585,2e-4,0.0637,0.1944,0.2581,0.2259,0.0415,0.0226,0.1015,0.0774,0.4952,2e-4,1952,13.9843
485,6000000,Jonathon Simmons,29,"SF, SG","PHI, ORL",56,9,1064,257.9041,420.7857,0.3591,0.42,133,350,0.38,28,104,0.2692,105,246,0.4268,72,97,0.7423,27,99,126,128,29,15,68,89,366,0.2771,6.5357,7233,19805,2258,82,1223,1.8824,0.125,0.3289,4e-4,0.0263,0.0977,3e-4,0.0987,0.2312,4e-4,0.0677,0.0912,7e-4,0.0254,0.093,0.1184,0.1203,0.0273,0.0141,0.0639,0.0836,0.344,3e-4,354,3.8863
495,2615160,Zhaire Smith,19,SG,PHI,6,2,111,88.3583,44,0.1643,0.5,14,34,0.4118,6,16,0.375,8,18,0.4444,6,8,0.75,3,10,13,10,2,2,6,8,40,0.2353,6.6667,7233,19805,2258,82,1223,1.6667,0.1261,0.3063,0.0037,0.0541,0.1441,0.0034,0.0721,0.1622,0.004,0.0541,0.0721,0.0068,0.027,0.0901,0.1171,0.0901,0.018,0.018,0.0541,0.0721,0.3604,0.0021,39,0.7432
473,2526840,Dario Saric,24,"PF, PF","PHI, MIN",81,41,2023,593.4438,1084.8025,0.3581,0.5216,304,696,0.4368,118,323,0.3653,186,373,0.4987,132,150,0.88,126,331,457,127,45,9,97,182,858,0.2155,10.5926,7233,19805,2258,82,1223,1.3093,0.1503,0.344,2e-4,0.0583,0.1597,2e-4,0.0919,0.1844,2e-4,0.0652,0.0741,4e-4,0.0623,0.1636,0.2259,0.0628,0.0222,0.0044,0.0479,0.09,0.4241,1e-4,989,8.398
52,5027028,Patrick Beverley,30,PG,LAC,78,49,2137,413.8206,1082.9103,0.1216,0.5241,194,477,0.4067,112,282,0.3972,82,195,0.4205,96,123,0.7805,76,312,388,300,67,43,85,265,596,0.2579,7.641,7178,19830,2340,82,1193,3.5294,0.0908,0.2232,2e-4,0.0524,0.132,2e-4,0.0384,0.0912,2e-4,0.0449,0.0576,4e-4,0.0356,0.146,0.1816,0.1404,0.0314,0.0201,0.0398,0.124,0.2789,1e-4,999,8.4616
70,12000000,Avery Bradley,28,"SG, SG","LAC, MEM",63,63,1905,363.3872,640.5873,0.3713,0.4786,248,608,0.4079,86,245,0.351,162,363,0.4463,43,50,0.86,43,132,175,152,41,16,89,167,625,0.0822,9.9206,7178,19830,2340,82,1193,1.7079,0.1302,0.3192,2e-4,0.0451,0.1286,2e-4,0.085,0.1906,2e-4,0.0226,0.0262,5e-4,0.0226,0.0693,0.0919,0.0798,0.0215,0.0084,0.0467,0.0877,0.3281,0,553,5.4303
141,77250,Angel Delgado,24,C,LAC,2,0,15,11.5299,3,0.1654,0.2,1,5,0.2,0,0,0,1,5,0.2,1,2,0.5,2,2,4,0,1,0,0,2,3,0.4,1.5,7178,19830,2340,82,1193,0,0.0667,0.3333,0.0133,0,0,0,0.0667,0.3333,0.0133,0.0667,0.1333,0.0333,0.1333,0.1333,0.2667,0,0.0667,0,0,0.1333,0.2,0.0267,3,0.1085
191,21587579,Danilo Gallinari,30,SF,LAC,68,68,2059,471.7749,1497.5441,0.238,0.5537,409,884,0.4627,161,372,0.4328,248,512,0.4844,367,406,0.9039,54,363,417,178,49,23,99,129,1346,0.4593,19.7941,7178,19830,2340,82,1193,1.798,0.1986,0.4293,2e-4,0.0782,0.1807,2e-4,0.1204,0.2487,2e-4,0.1782,0.1972,4e-4,0.0262,0.1763,0.2025,0.0864,0.0238,0.0112,0.0481,0.0627,0.6537,2e-4,1400,10.8988
201,3375360,Shai Gilgeous-Alexander,20,PG,LAC,82,73,2174,647.0785,1116.2805,0.183,0.5119,341,716,0.4763,51,139,0.3669,290,577,0.5026,156,195,0.8,57,175,232,270,96,45,141,175,889,0.2723,10.8415,7178,19830,2340,82,1193,1.9149,0.1569,0.3293,2e-4,0.0235,0.0639,2e-4,0.1334,0.2654,2e-4,0.0718,0.0897,4e-4,0.0262,0.0805,0.1067,0.1242,0.0442,0.0207,0.0649,0.0805,0.4089,1e-4,977,8.3215
208,13565218,Marcin Gortat,34,C,LAC,47,43,751,138.7681,487.9362,0.1444,0.5323,99,186,0.5323,0,0,0,99,186,0.5323,35,48,0.7292,67,194,261,65,6,24,50,92,233,0.2581,4.9574,7178,19830,2340,82,1193,1.3,0.1318,0.2477,7e-4,0,0,0,0.1318,0.2477,7e-4,0.0466,0.0639,0.001,0.0892,0.2583,0.3475,0.0866,0.008,0.032,0.0666,0.1225,0.3103,3e-4,439,4.567
216,8066667,JaMychal Green,28,"PF, PF","LAC, MEM",65,6,1371,439.8512,880.6615,0.3799,0.5578,230,476,0.4832,71,176,0.4034,159,300,0.53,80,101,0.7921,104,305,409,50,45,34,87,193,611,0.2122,9.4,7178,19830,2340,82,1193,0.5747,0.1678,0.3472,4e-4,0.0518,0.1284,3e-4,0.116,0.2188,4e-4,0.0584,0.0737,6e-4,0.0759,0.2225,0.2983,0.0365,0.0328,0.0248,0.0635,0.1408,0.4457,2e-4,795,7.1295
226,6000000,Montrezl Harrell,25,C,LAC,82,5,2158,669.5507,1747.3902,0.235,0.6166,546,888,0.6149,3,17,0.1765,543,871,0.6234,266,414,0.6425,184,351,535,162,71,110,132,255,1361,0.4662,16.5976,7178,19830,2340,82,1193,1.2273,0.253,0.4115,3e-4,0.0014,0.0079,1e-4,0.2516,0.4036,3e-4,0.1233,0.1918,3e-4,0.0853,0.1627,0.2479,0.0751,0.0329,0.051,0.0612,0.1182,0.6307,2e-4,1617,12.1426
355,4320500,Luc Mbah,32,PF,LAC,4,0,61,20.6083,17.5,0.1535,0.5,8,18,0.4444,2,6,0.3333,6,12,0.5,2,5,0.4,2,5,7,2,1,1,2,8,20,0.2778,5,7178,19830,2340,82,1193,1,0.1311,0.2951,0.0073,0.0328,0.0984,0.0055,0.0984,0.1967,0.0082,0.0328,0.082,0.0066,0.0328,0.082,0.1148,0.0328,0.0164,0.0164,0.0328,0.1311,0.3279,0.0046,16,0.381
389,77250,Johnathan Motley,23,PF,LAC,22,0,156,162.3485,121.2727,0.2883,0.5342,39,73,0.5342,0,3,0,39,70,0.5571,24,40,0.6,18,33,51,11,5,3,16,27,102,0.5479,4.6364,7178,19830,2340,82,1193,0.6875,0.25,0.4679,0.0034,0,0.0192,0,0.25,0.4487,0.0036,0.1538,0.2564,0.0038,0.1154,0.2115,0.3269,0.0705,0.0321,0.0192,0.1026,0.1731,0.6538,0.0035,106,1.5731
460,3050160,Jerome Robinson,21,SG,LAC,33,0,320,169.9518,116.6061,0.1674,0.4818,44,110,0.4,18,57,0.3158,26,53,0.4906,6,9,0.6667,3,38,41,19,11,3,13,46,112,0.0818,3.3939,7178,19830,2340,82,1193,1.4615,0.1375,0.3438,0.0013,0.0562,0.1781,0.001,0.0813,0.1656,0.0015,0.0187,0.0281,0.0021,0.0094,0.1187,0.1281,0.0594,0.0344,0.0094,0.0406,0.1437,0.35,3e-4,104,1.5508
509,8000000,Garrett Temple,32,"SG, SG","LAC, MEM",75,55,2040,256.7852,701.0667,0.2508,0.5132,208,493,0.4219,90,264,0.3409,118,229,0.5153,80,107,0.7477,28,188,216,106,76,30,70,204,586,0.217,7.8133,7178,19830,2340,82,1193,1.5143,0.102,0.2417,2e-4,0.0441,0.1294,2e-4,0.0578,0.1123,3e-4,0.0392,0.0525,4e-4,0.0137,0.0922,0.1059,0.052,0.0373,0.0147,0.0343,0.1,0.2873,1e-4,632,6.0023
510,6300000,Milos Teodosic,31,PG,LAC,15,0,150,57.0134,72.6,0.1802,0.55,17,40,0.425,10,27,0.3704,7,13,0.5385,4,7,0.5714,3,13,16,32,3,1,21,27,48,0.175,3.2,7178,19830,2340,82,1193,1.5238,0.1133,0.2667,0.0028,0.0667,0.18,0.0025,0.0467,0.0867,0.0036,0.0267,0.0467,0.0038,0.02,0.0867,0.1067,0.2133,0.02,0.0067,0.14,0.18,0.32,0.0012,53,0.9354
520,1378242,Sindarius Thornwell,24,SG,LAC,64,1,313,132.8745,103.6875,0.1132,0.3776,17,49,0.3469,3,15,0.2,14,34,0.4118,25,34,0.7353,5,39,44,18,14,7,20,41,62,0.6939,0.9688,7178,19830,2340,82,1193,0.9,0.0543,0.1565,0.0011,0.0096,0.0479,6e-4,0.0447,0.1086,0.0013,0.0799,0.1086,0.0023,0.016,0.1246,0.1406,0.0575,0.0447,0.0224,0.0639,0.131,0.1981,0.0022,84,1.3213
542,1349383,Tyrone Wallace,24,PG,LAC,62,0,628,241.572,236.4194,0.1868,0.4332,92,217,0.424,4,19,0.2105,88,198,0.4444,30,57,0.5263,20,81,101,42,21,7,36,83,218,0.2627,3.5161,7178,19830,2340,82,1193,1.1667,0.1465,0.3455,7e-4,0.0064,0.0303,3e-4,0.1401,0.3153,7e-4,0.0478,0.0908,8e-4,0.0318,0.129,0.1608,0.0669,0.0334,0.0111,0.0573,0.1322,0.3471,4e-4,201,2.542
555,8000000,Louis Williams,32,SG,LAC,75,1,1993,360.4291,1473.5867,0.3244,0.4714,484,1138,0.4253,105,291,0.3608,379,847,0.4475,425,485,0.8763,40,182,222,402,57,11,181,80,1498,0.4262,19.9733,7178,19830,2340,82,1193,2.221,0.2428,0.571,2e-4,0.0527,0.146,2e-4,0.1902,0.425,2e-4,0.2132,0.2434,4e-4,0.0201,0.0913,0.1114,0.2017,0.0286,0.0055,0.0908,0.0401,0.7516,2e-4,1295,10.2798
575,1544951,Ivica Zubac,21,"C, C","LAC, LAL",59,37,1040,569.995,821.8136,0.4056,0.5594,212,379,0.5594,0,0,0,212,379,0.5594,101,126,0.8016,115,247,362,63,14,51,70,137,525,0.3325,8.8983,7178,19830,2340,82,1193,0.9,0.2038,0.3644,5e-4,0,0,0,0.2038,0.3644,5e-4,0.0971,0.1212,8e-4,0.1106,0.2375,0.3481,0.0606,0.0135,0.049,0.0673,0.1317,0.5048,3e-4,753,6.8451
15,6957105,Al-Farouq Aminu,28,PF,POR,81,81,2292,516.5056,1215.1111,0.1365,0.5143,257,593,0.4334,96,280,0.3429,161,313,0.5144,150,173,0.8671,112,498,610,104,68,33,72,143,760,0.2917,9.3827,7427,19855,1914,82,1135,1.4444,0.1121,0.2587,2e-4,0.0419,0.1222,1e-4,0.0702,0.1366,2e-4,0.0654,0.0755,4e-4,0.0489,0.2173,0.2661,0.0454,0.0297,0.0144,0.0314,0.0624,0.3316,1e-4,1144,9.367
33,1544951,Wade Baldwin,22,PG,POR,16,0,94,50.5862,33.125,0.2329,0.3333,10,33,0.303,2,9,0.2222,8,24,0.3333,8,11,0.7273,2,13,15,12,1,2,14,11,30,0.3333,1.875,7427,19855,1914,82,1135,0.8571,0.1064,0.3511,0.0032,0.0213,0.0957,0.0024,0.0851,0.2553,0.0035,0.0851,0.117,0.0077,0.0213,0.1383,0.1596,0.1277,0.0106,0.0213,0.1489,0.117,0.3191,0.0035,20,0.4504
115,3628920,Zach Collins,21,C,POR,77,0,1356,542.1451,754,0.1658,0.5225,189,400,0.4725,40,121,0.3306,149,279,0.5341,94,126,0.746,109,215,324,71,25,66,77,174,512,0.315,6.6494,7427,19855,1914,82,1135,0.9221,0.1394,0.295,3e-4,0.0295,0.0892,2e-4,0.1099,0.2058,4e-4,0.0693,0.0929,6e-4,0.0804,0.1586,0.2389,0.0524,0.0184,0.0487,0.0568,0.1283,0.3776,2e-4,678,6.3271
133,2795000,Seth Curry,28,SG,POR,74,2,1399,340.4371,553.1757,0.1657,0.5774,212,465,0.4559,113,251,0.4502,99,214,0.4626,44,52,0.8462,27,93,120,66,36,12,61,97,581,0.1118,7.8514,7427,19855,1914,82,1135,1.082,0.1515,0.3324,3e-4,0.0808,0.1794,3e-4,0.0708,0.153,3e-4,0.0315,0.0372,6e-4,0.0193,0.0665,0.0858,0.0472,0.0257,0.0086,0.0436,0.0693,0.4153,1e-4,493,4.9821
225,10837079,Moe Harkless,25,SF,POR,60,53,1415,471.278,699.25,0.1388,0.5296,189,388,0.4871,33,120,0.275,156,268,0.5821,49,73,0.6712,77,192,269,74,67,53,45,163,460,0.1881,7.6667,7427,19855,1914,82,1135,1.6444,0.1336,0.2742,3e-4,0.0233,0.0848,2e-4,0.1102,0.1894,4e-4,0.0346,0.0516,5e-4,0.0544,0.1357,0.1901,0.0523,0.0473,0.0375,0.0318,0.1152,0.3251,1e-4,655,6.1654
